,Hour Category,Temperature,Humidity,Wind Speed,Sunshine,Cloud Level,Season Category,IsHoliday,Dust Density,Weekday,Vector,Feeling Temperature,Discomfort Index,IsRain
275,1.0,5.7,93.0,4.5,0.0,10.0,3.0,0.0,33.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 2",2.438004601995125,42.86599,1
276,1.0,5.6,93.0,4.5,0.0,10.0,3.0,0.0,30.0,1,"24, 0, 0, 2, 8, 0, 5, 3, 30, 2, 3, 3, 1",2.3139439191669116,42.692919999999994,1
277,1.0,5.5,93.0,5.9,0.0,10.0,3.0,0.0,22.0,1,"93, 3, 0, 12, 23, 20, 50, 31, 78, 11, 11, 1, 1, 21, 8, 1",1.5543526569929136,42.51985,1
278,2.0,6.1,87.0,5.5,0.0,10.0,3.0,0.0,18.0,1,"94, 14, 0, 38, 32, 33, 43, 31, 62, 16, 8, 4, 15, 8",2.478204592036035,44.053929999999994,1
279,2.0,6.3,83.0,4.2,0.0,10.0,3.0,0.0,13.0,1,"38, 8, 0, 33, 27, 33, 40, 27, 62, 20, 4, 1, 2, 20, 2, 1",3.3344499700046684,44.71071,1
280,2.0,7.0,83.0,4.4,0.0,10.0,3.0,0.0,5.0,1,"43, 9, 0, 22, 37, 26, 25, 12, 58, 14, 2, 4, 9, 2, 1",4.0989594934722176,45.8529,1
281,3.0,9.2,49.0,2.0,0.6,8.0,3.0,0.0,50.0,2,"80, 82, 0, 222, 33, 53, 66, 24, 48, 18, 4, 1, 33, 20, 21, 13",8.247354129557696,51.207919999999994,1
282,3.0,8.4,51.0,2.8,0.0,6.0,3.0,0.0,30.0,2,"82, 85, 0, 267, 54, 79, 62, 20, 49, 19, 3, 2, 29, 22, 18, 14",6.705307040867484,50.05216,1
283,1.0,5.299999999999999,51.0,2.0,0.0,10.0,3.0,0.0,39.0,4,"93, 8, 0, 26, 41, 25, 50, 25, 67, 9, 8, 1, 27, 10",3.7027955268591817,45.97597,1
284,2.0,4.2,80.0,0.7,0.0,10.0,3.0,0.0,31.0,4,"78, 7, 0, 63, 38, 25, 51, 29, 56, 22, 7, 1, 2, 33, 12",4.4789094159153935,41.5884,1
285,2.0,3.8,86.0,1.5,0.0,10.0,3.0,0.0,44.0,4,"47, 9, 0, 38, 54, 32, 37, 12, 60, 12, 4, 1, 2, 3, 15, 5, 2",2.5634036166118226,40.31532,1
286,2.0,3.6,90.0,1.1,0.0,10.0,3.0,0.0,32.0,4,"72, 11, 0, 52, 51, 23, 15, 15, 46, 5, 6, 4, 6, 8, 1",2.9656912481112947,39.553599999999996,1
287,2.0,4.2,86.0,1.6,0.0,10.0,3.0,0.0,31.0,4,"42, 12, 0, 51, 46, 15, 12, 14, 34, 9, 2, 8, 5, 12, 3, 3",2.8877959310321133,40.97988,1
288,2.0,4.5,86.0,1.1,0.0,10.0,3.0,0.0,38.0,4,"47, 26, 0, 66, 47, 27, 27, 10, 34, 5, 8, 9, 6, 4",3.969792245648308,41.4783,1
289,2.0,4.5,90.0,0.9,0.0,10.0,3.0,0.0,37.0,4,"74, 58, 0, 158, 50, 29, 30, 24, 41, 15, 2, 1, 24, 21, 17, 9",4.34728437980052,41.0845,1
290,3.0,4.6,91.0,0.6,0.0,10.0,3.0,0.0,35.0,4,"120, 123, 0, 284, 63, 73, 100, 29, 52, 13, 4, 2, 39, 38, 38, 18",5.1810179373149,41.15714,1
291,3.0,4.6,94.0,0.8,0.0,10.0,3.0,0.0,27.0,4,"110, 139, 0, 329, 91, 68, 97, 29, 51, 22, 2, 1, 42, 32, 31, 22",4.672384627633118,40.86476,1
292,1.0,4.5,94.0,1.7,0.0,9.0,3.0,1.0,30.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 6, 0",3.1080124883985705,40.6907,0
293,1.0,5.599999999999999,83.0,2.3,0.6999999999999998,2.0,3.0,1.0,29.0,5,"0, 0, 0, 0, 1, 0, 2, 0, 13, 0",3.768618317886557,43.56851999999999,0
294,1.0,6.4,65.0,1.5,0.0,9.0,0.0,1.0,42.0,6,"9, 2, 0, 7, 17, 0, 10, 2, 34, 0",5.52950808587007,46.3074,0
295,1.0,7.8,63.0,1.6000000000000003,0.10000000000000002,9.0,0.0,1.0,52.0,6,"62, 5, 0, 24, 37, 27, 42, 27, 45, 5, 2, 27, 13",7.014114734090917,48.473859999999995,0
296,2.0,9.5,59.0,1.1,0.0,9.0,0.0,1.0,67.0,6,"65, 17, 0, 56, 51, 42, 52, 17, 84, 28, 5, 42, 14",9.548131120853922,51.10695,0
297,2.0,9.9,60.0,1.7,0.1,9.0,0.0,1.0,78.0,6,"59, 17, 0, 59, 60, 41, 47, 26, 85, 22, 1, 9, 27, 14, 2",9.325108016770352,51.6196,0
298,2.0,9.1,67.0,2.3,0.0,9.0,0.0,1.0,94.0,6,"51, 27, 0, 73, 68, 47, 33, 18, 55, 17, 10, 19, 15, 5",7.890106954477547,50.12603,0
299,2.0,8.2,68.0,3.8,0.0,9.0,0.0,1.0,93.0,6,"57, 39, 0, 87, 69, 36, 33, 27, 57, 12, 12, 19, 10, 3",5.877859550239873,48.73824,0
300,2.0,7.4,69.0,3.4,0.0,9.0,0.0,1.0,76.0,6,"59, 55, 0, 153, 71, 54, 30, 27, 52, 8, 1, 21, 21, 19, 6",5.124729946900587,47.481939999999994,0
301,2.0,7.2,67.0,3.1,0.0,9.0,0.0,1.0,81.0,6,"103, 111, 0, 257, 70, 59, 69, 38, 76, 25, 3, 41, 35, 32, 14",5.06854859050446,47.32676,0
302,3.0,6.9,69.0,2.0,0.0,9.0,0.0,1.0,77.0,6,"95, 120, 0, 298, 75, 97, 82, 46, 77, 27, 1, 54, 34, 25, 18",5.56722982540216,46.735389999999995,0
303,3.0,6.4,68.0,2.6,0.0,9.0,0.0,1.0,86.0,6,"87, 78, 0, 235, 71, 61, 52, 26, 65, 24, 3, 48, 15, 30, 17",4.46528738079485,46.068479999999994,0
304,1.0,0.0,65.0,2.7,0.5,1.0,0.0,0.0,52.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 6, 0",-3.2401419325060115,37.004999999999995,0
305,1.0,0.7,60.0,2.8,0.9,3.0,0.0,0.0,52.0,0,"0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 1, 1",-2.4988726042403053,38.702799999999996,0
306,1.0,5.2,51.0,2.6,0.8999999999999999,7.0,0.0,0.0,44.0,1,"17, 0, 0, 2, 10, 0, 0, 1, 32, 1, 4, 5, 3",3.0389866851495206,45.84448,0
307,1.0,7.2,46.0,2.5,0.9,8.0,0.0,0.0,51.0,1,"67, 5, 0, 11, 29, 16, 43, 23, 47, 9, 8, 1, 2, 15, 14",5.492340042951278,48.832879999999996,0
308,2.0,8.5,43.0,2.5,0.2,8.0,0.0,0.0,56.0,1,"79, 6, 0, 47, 38, 40, 45, 34, 62, 16, 4, 2, 2, 10, 11, 1",7.032887396490919,50.65445,0
309,2.0,9.9,37.0,2.5,0.4,8.0,0.0,0.0,68.0,1,"40, 5, 0, 20, 36, 21, 25, 18, 44, 11, 5, 5, 5, 8, 4, 1",8.691938392610535,52.65437,0
310,2.0,10.2,43.0,2.8,0.1,8.0,0.0,0.0,50.0,1,"36, 9, 0, 31, 29, 21, 13, 17, 38, 4, 2, 3, 6, 9, 2",8.856933451412157,52.75514,0
311,2.0,10.2,44.0,3.2,0.0,7.0,0.0,0.0,60.0,1,"37, 16, 0, 44, 24, 26, 27, 15, 46, 3, 1, 2, 10, 4, 2",8.62797652230265,52.713119999999996,0
312,2.0,9.2,44.0,4.2,0.0,7.0,0.0,0.0,61.0,1,"56, 49, 0, 88, 23, 38, 46, 20, 45, 9, 2, 15, 10, 10, 1",6.912499485279056,51.46751999999999,0
313,3.0,7.4,51.0,4.4,0.0,7.0,0.0,0.0,85.0,1,"92, 78, 0, 170, 27, 57, 85, 34, 48, 16, 2, 1, 35, 13, 17, 16",4.594313385418848,48.73726,0
314,3.0,5.8,58.0,3.9,0.0,8.0,0.0,0.0,102.0,1,"71, 84, 0, 211, 33, 51, 90, 30, 59, 19, 1, 32, 19, 12, 16",2.8826507914506667,46.03436,0
315,1.0,2.5,68.0,3.5,0.0,6.0,0.0,0.0,41.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 9, 0",-0.8932289499055528,40.28399999999999,0
316,1.0,2.4,68.0,3.1,0.3,5.0,0.0,0.0,52.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 9, 0",-0.7143462707497574,40.135679999999994,0
317,1.0,3.3,59.0,3.5,1.0,3.0,0.0,0.0,50.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 9, 0",0.07973602399882229,42.46353,0
318,1.0,3.7000000000000006,53.0,5.4,1.0,3.0,0.0,0.0,47.0,2,"14, 0, 0, 1, 8, 1, 4, 1, 21, 0, 4, 5",-0.5009237859361333,43.659389999999995,0
319,1.0,4.0,42.0,5.5,1.0,3.0,0.0,0.0,47.0,2,"76, 4, 0, 6, 24, 18, 38, 11, 56, 18, 9, 1, 2, 1, 12, 13, 1",-0.16949060996603027,45.197199999999995,0
320,2.0,3.8,39.0,4.1,1.0,4.0,0.0,0.0,65.0,2,"68, 5, 0, 42, 27, 31, 54, 19, 62, 21, 5, 14, 10, 1",0.30853921477175117,45.268179999999994,0
321,2.0,3.4,40.0,4.4,0.4,7.0,0.0,0.0,79.0,2,"37, 9, 0, 36, 30, 22, 36, 9, 60, 18, 4, 5, 11, 6, 2",-0.35922553404744795,44.6804,0
322,2.0,3.9,42.0,4.8,0.5,10.0,0.0,0.0,58.0,2,"27, 5, 0, 27, 38, 7, 12, 7, 42, 8, 2, 2, 4, 10, 5, 1",0.04569931945595007,45.074619999999996,0
323,2.0,3.8,39.0,4.6,0.6,7.0,0.0,0.0,57.0,2,"27, 12, 0, 44, 34, 11, 9, 8, 40, 7, 1, 1, 7, 8, 5, 3",0.026597278507311195,45.268179999999994,0
324,2.0,2.6,49.0,5.3,0.3,10.0,0.0,0.0,74.0,2,"44, 16, 0, 59, 30, 10, 37, 9, 41, 5, 1, 9, 8, 9, 1",-1.8361133739597284,42.660259999999994,0
325,2.0,1.8,53.0,3.6,0.4,6.0,0.0,0.0,84.0,2,"60, 41, 0, 125, 22, 22, 34, 18, 55, 11, 1, 1, 19, 12, 12, 3",-1.8167779574205603,41.123459999999994,0
326,3.0,1.2,46.0,4.3,0.1,7.0,0.0,0.0,78.0,2,"78, 91, 0, 231, 43, 63, 57, 23, 59, 16, 2, 1, 43, 22, 27, 12",-3.0214408319255037,41.24048,0
327,3.0,0.7,50.0,4.7,0.0,4.0,0.0,0.0,63.0,2,"65, 86, 0, 267, 50, 39, 85, 18, 61, 12, 4, 1, 28, 22, 23, 11",-3.885956228052851,40.0635,0
328,1.0,2.5,72.0,1.8,0.0,0.0,0.0,1.0,72.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",0.6779717824007379,39.81099999999999,0
329,1.0,2.8,66.0,1.4,0.6,0.0,0.0,1.0,70.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 9, 0",1.5701143219722873,40.95952,0
330,1.0,5.3,53.0,1.3,1.0,0.0,0.0,1.0,75.0,6,"0, 0, 0, 0, 0, 0, 1, 0, 9, 0",4.5494037505739655,45.794909999999994,0
331,1.0,8.4,41.0,1.7,1.0,0.0,0.0,1.0,73.0,6,"10, 0, 0, 1, 16, 0, 4, 1, 34, 1, 4, 6",7.598137036667083,50.65056,0
332,1.0,11.2,33.0,1.0,1.0,0.0,0.0,1.0,64.0,6,"50, 10, 0, 14, 40, 35, 48, 22, 58, 19, 1, 1, 35, 18",11.575463570852524,54.312039999999996,0
333,2.0,13.5,27.0,2.0,1.0,0.0,0.0,1.0,59.0,6,"64, 18, 0, 38, 67, 43, 42, 33, 81, 24, 6, 31, 20, 2",13.258021306891955,56.982549999999996,0
334,2.0,14.9,20.0,1.3,1.0,0.0,0.0,1.0,63.0,6,"67, 26, 0, 47, 76, 31, 40, 21, 60, 30, 4, 33, 17",15.388325217665935,58.459199999999996,0
335,2.0,16.6,22.0,1.1,1.0,0.0,0.0,1.0,57.0,6,"65, 23, 0, 74, 61, 46, 31, 17, 47, 18, 4, 18, 6, 1",17.4693723236459,60.21548,0
336,2.0,16.9,21.0,2.4,1.0,0.0,0.0,1.0,65.0,6,"55, 38, 0, 122, 55, 38, 26, 18, 46, 10, 1, 19, 23, 12, 8",17.030396313118203,60.49951,0
337,2.0,16.2,26.0,2.6000000000000005,1.0,0.0,0.0,1.0,72.0,6,"89, 101, 0, 209, 60, 60, 57, 25, 63, 18, 39, 32, 25, 12",16.11340972856504,59.87388,0
338,3.0,13.8,28.0,4.1,1.0,0.0,0.0,1.0,94.0,6,"78, 135, 0, 269, 67, 75, 95, 40, 64, 27, 43, 31, 29, 12",12.623078163544475,57.29936,0
339,3.0,11.6,35.0,2.6,0.1,0.0,0.0,1.0,86.0,6,"71, 84, 0, 238, 61, 77, 61, 25, 75, 27, 3, 39, 24, 21, 9",10.645923728591278,54.7104,0
340,1.0,4.9,57.0,0.6,0.0,3.0,0.0,0.0,90.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 5, 0",5.502015875358332,44.88307,0
341,1.0,5.1,54.0,1.1,0.6,1.0,0.0,0.0,73.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 13, 0",4.639192910672979,45.43546,0
342,1.0,7.8,44.0,1.0,1.0,1.0,0.0,0.0,72.0,0,"0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 1",7.807620737605726,49.723679999999995,0
343,1.0,10.6,37.0,2.0,1.0,3.0,0.0,0.0,90.0,0,"13, 0, 0, 3, 12, 1, 2, 1, 20, 0, 1, 5",9.8787341407828,53.477779999999996,0
344,1.0,13.6,27.0,2.3,1.0,7.0,0.0,0.0,86.0,0,"50, 6, 0, 10, 50, 15, 29, 18, 39, 10, 6, 3, 2, 14, 5, 1",13.189163772951682,57.09027999999999,0
345,2.0,15.5,22.0,1.9,1.0,7.0,0.0,0.0,58.0,0,"39, 8, 0, 21, 54, 18, 26, 18, 43, 16, 7, 1, 3, 2, 10, 3",15.647123609138632,59.0849,0
346,2.0,16.1,26.0,3.3,0.3,9.0,0.0,0.0,43.0,0,"38, 13, 0, 40, 54, 14, 7, 10, 35, 2, 1, 1, 5, 9, 3, 2",15.71725585916137,59.76714,0
347,2.0,14.9,28.0,3.1,0.0,9.0,0.0,0.0,64.0,0,"56, 27, 0, 93, 48, 18, 35, 8, 39, 15, 5, 1, 12, 17, 10, 3",14.345275763766436,58.495279999999994,0
348,1.0,6.7,92.0,1.0,0.0,10.0,0.0,0.0,127.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 4, 0",6.5886127621435255,44.673359999999995,1
349,1.0,6.7,94.0,2.5,0.0,10.0,0.0,0.0,94.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 4, 0",4.899821830051417,44.520019999999995,1
350,1.0,6.8,95.0,3.7,0.0,10.0,0.0,0.0,88.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 2",4.220270117581385,44.618399999999994,1
351,1.0,7.0,94.0,4.0,0.0,10.0,0.0,0.0,60.0,1,"48, 0, 0, 0, 20, 1, 2, 0, 30, 0, 4, 1",4.301323611769591,45.042199999999994,1
352,1.0,7.3,94.0,2.0,0.0,10.0,0.0,0.0,37.0,1,"90, 4, 0, 11, 47, 27, 56, 30, 48, 4, 11, 4, 1, 28, 10, 1",6.033338400037906,45.56437999999999,1
353,2.0,7.5,93.0,3.2,0.0,10.0,0.0,0.0,22.0,1,"80, 12, 0, 38, 43, 30, 71, 17, 73, 26, 7, 1, 4, 14, 7, 1",5.367078009662372,45.981249999999996,1
354,2.0,7.0,93.0,3.2,0.0,10.0,0.0,0.0,11.0,1,"66, 8, 0, 38, 39, 20, 36, 19, 65, 17, 2, 1, 1, 11, 6, 1",4.763207914728987,45.115899999999996,1
355,2.0,7.2,92.0,2.4,0.0,10.0,0.0,0.0,15.0,1,"29, 7, 0, 29, 42, 17, 27, 10, 47, 16, 3, 4, 4, 6, 7, 1",5.571129902758347,45.53376,1
356,2.0,6.8,92.0,3.6,0.0,10.0,0.0,0.0,11.0,1,"38, 12, 0, 39, 47, 18, 19, 4, 35, 9, 3, 2, 6, 11, 2, 2",4.277686096762061,44.845439999999996,1
357,2.0,6.8,91.0,3.1,0.0,10.0,0.0,0.0,22.0,1,"58, 16, 0, 64, 41, 22, 21, 11, 42, 3, 3, 1, 3, 12, 7, 7, 5",4.586640685399942,44.921119999999995,1
358,2.0,6.9,84.0,3.0,0.0,10.0,0.0,0.0,12.0,1,"72, 60, 0, 121, 44, 28, 54, 28, 47, 9, 1, 2, 28, 12, 11, 9",4.773578555241897,45.61504,1
359,3.0,6.6,92.0,2.8,0.0,10.0,0.0,0.0,7.0,1,"93, 109, 0, 229, 54, 43, 76, 32, 52, 19, 6, 2, 39, 29, 23, 7",4.553680630322802,44.501279999999994,1
360,3.0,6.1,84.0,3.7,0.0,9.0,0.0,0.0,23.0,1,"79, 105, 0, 249, 60, 53, 81, 21, 69, 27, 2, 1, 41, 28, 24, 14",3.3652079154479146,44.301759999999994,1
361,1.0,3.1,74.0,1.9,0.0,8.0,0.0,1.0,55.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 7, 0",1.2528687279003636,40.50006,0
362,2.0,7.1,65.0,0.9,0.0,9.0,0.0,0.0,25.0,1,"37, 1, 0, 33, 35, 19, 30, 22, 58, 9, 4, 1, 1, 1, 6, 8, 3",7.20742318300983,47.32485,0
363,2.0,9.3,60.0,2.0,0.4,9.0,0.0,0.0,46.0,1,"48, 8, 0, 32, 30, 17, 28, 7, 54, 13, 3, 3, 5, 10, 4",8.363881273216634,50.7772,0
364,2.0,10.6,54.0,1.9,0.5,2.0,0.0,0.0,54.0,1,"32, 10, 0, 34, 34, 13, 20, 8, 44, 6, 6, 2, 5, 4, 3, 2",9.959071277036411,52.83076,0
365,2.0,12.0,54.0,4.3,1.0,1.0,0.0,0.0,63.0,1,"38, 18, 0, 46, 25, 13, 17, 8, 31, 1, 4, 3, 8, 1",10.328652973078203,54.7132,0
366,2.0,11.7,55.0,4.6,1.0,0.0,0.0,0.0,68.0,1,"62, 39, 0, 103, 33, 29, 37, 27, 34, 8, 1, 1, 8, 11, 11, 2",9.844621115830279,54.28265,0
367,3.0,10.8,52.0,3.1,1.0,0.0,0.0,0.0,66.0,1,"77, 88, 0, 183, 41, 43, 61, 25, 65, 18, 3, 2, 32, 15, 23, 13",9.405719736445125,53.171839999999996,0
368,3.0,9.0,58.0,3.3999999999999995,0.3,0.0,0.0,0.0,75.0,1,"91, 84, 0, 218, 46, 47, 63, 20, 67, 11, 28, 24, 11, 11",7.066256911621156,50.4638,0
369,1.0,3.0,88.0,1.4,0.0,0.0,0.0,0.0,99.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0",1.797135992401301,38.75959999999999,0
370,1.0,3.4,80.0,1.6,0.8,0.0,0.0,0.0,103.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",1.9708361970190464,40.306799999999996,0
371,1.0,5.900000000000001,69.0,1.7,1.0,0.0,0.0,0.0,98.0,2,"1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2",4.719852069828294,45.24229,0
372,1.0,8.6,55.0,2.1,1.0,0.0,0.0,0.0,101.0,2,"20, 3, 0, 2, 24, 1, 5, 1, 18, 0, 5, 1, 1",7.462637284849283,50.08369999999999,0
373,1.0,11.3,46.0,2.0,1.0,0.0,0.0,0.0,92.0,2,"65, 12, 0, 19, 36, 16, 36, 26, 47, 13, 11, 2, 1, 11, 7",10.694424146395356,54.02102,0
374,2.0,13.2,30.0,3.5,1.0,0.0,0.0,0.0,86.0,2,"57, 9, 0, 48, 37, 20, 32, 17, 45, 24, 2, 1, 1, 15, 10, 2",12.120177576065473,56.6224,0
375,1.0,12.0,65.0,6.0,0.0,7.0,0.0,0.0,73.0,3,"0, 0, 0, 0, 0, 0, 0, 0, 4, 0",9.76750836452678,54.446999999999996,0
376,1.0,11.6,69.0,5.3,0.0,7.0,0.0,0.0,68.0,3,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1",9.477152343073215,53.752959999999995,0
377,1.0,10.1,73.0,5.8,0.0,10.0,0.0,0.0,73.0,3,"0, 0, 0, 0, 1, 0, 1, 0, 7, 0",7.420088809755373,51.341269999999994,0
378,1.0,8.4,76.0,4.8,0.0,7.0,0.0,0.0,121.0,3,"16, 0, 0, 2, 19, 0, 6, 2, 24, 0, 5, 1, 1, 4",5.657347585554676,48.55616,0
379,1.0,9.6,47.0,7.2,0.8,4.0,0.0,0.0,114.0,3,"60, 4, 0, 27, 38, 18, 57, 21, 43, 7, 8, 2, 1, 12, 14",6.35400355318275,51.82187999999999,0
380,2.0,9.7,46.0,6.6,1.0,6.0,0.0,0.0,57.0,3,"56, 9, 0, 45, 34, 20, 55, 12, 44, 19, 8, 1, 2, 15, 10, 2",6.658006660730334,51.996379999999995,0
381,2.0,9.2,41.0,4.9,0.9,7.0,0.0,0.0,33.0,3,"46, 6, 0, 35, 75, 9, 16, 28, 39, 13, 2, 1, 7, 13, 4",6.614715381955985,51.623279999999994,1
382,2.0,19.0,39.0,2.5,1.0,5.0,0.0,1.0,55.0,5,"58, 21, 0, 69, 50, 17, 17, 13, 40, 10, 1, 1, 2, 3, 23, 13, 2",19.475769867388035,63.448899999999995,0
383,2.0,19.2,41.0,2.5,1.0,7.0,0.0,1.0,58.0,5,"74, 39, 0, 93, 58, 18, 17, 13, 31, 6, 1, 6, 11, 9, 15, 10",19.71277715254798,63.78228,0
384,1.0,16.3,30.0,2.7,1.0,6.0,0.0,0.0,57.0,3,"8, 0, 0, 6, 16, 0, 5, 3, 19, 1, 2, 3",16.189760952515073,60.0541,0
385,1.0,18.2,28.0,2.2,0.3,8.0,0.0,0.0,75.0,3,"93, 7, 0, 28, 39, 14, 30, 27, 53, 9, 15, 1, 2, 18, 9",18.647261759684703,62.08304,0
386,2.0,20.1,27.0,2.0,0.9,9.0,0.0,0.0,68.0,3,"75, 7, 0, 29, 36, 22, 53, 29, 46, 25, 5, 2, 2, 14, 8",20.948812788381744,64.09273,0
387,2.0,18.8,48.0,1.3,0.0,10.0,0.0,0.0,52.0,3,"70, 72, 0, 158, 31, 21, 35, 18, 31, 13, 5, 5, 2, 18, 10, 12, 8",19.79163706367205,63.59776,1
388,3.0,15.7,83.0,1.1,0.0,10.0,0.0,0.0,60.0,3,"89, 86, 0, 259, 48, 46, 66, 24, 50, 19, 2, 3, 37, 25, 16, 9",16.465271326108887,60.04868999999999,1
389,1.0,12.2,90.0,4.0,0.0,10.0,0.0,0.0,66.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 4, 0",10.692377538961804,54.182199999999995,0
390,1.0,12.2,85.0,2.0,0.0,10.0,0.0,0.0,67.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 4, 0",11.743168439325784,54.293299999999995,0
391,1.0,12.1,81.0,3.0,0.0,10.0,0.0,0.0,61.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 5, 0",11.022510729781633,54.22098999999999,0
392,1.0,12.2,80.0,4.0,0.4,8.0,0.0,0.0,59.0,4,"13, 0, 0, 5, 24, 0, 1, 2, 21, 0, 2, 1",10.692377538961804,54.404399999999995,0
393,1.0,13.3,69.0,3.9,0.7,8.0,0.0,0.0,49.0,4,"59, 6, 0, 17, 28, 7, 32, 28, 52, 15, 9, 1, 2, 1, 12, 18",12.082096202178382,56.29123,0
394,2.0,12.8,62.0,3.3,0.1,7.0,0.0,0.0,39.0,4,"82, 5, 0, 38, 40, 20, 43, 28, 57, 32, 7, 2, 4, 15, 10",11.722164846480688,55.65864,0
395,1.0,6.0,56.0,1.2,1.0,0.0,0.0,0.0,66.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1",5.486199095881501,46.47839999999999,0
396,2.0,15.0,26.0,3.3,1.0,1.0,0.0,0.0,94.0,2,"69, 8, 0, 37, 35, 20, 41, 17, 55, 17, 9, 3, 3, 28, 15",14.385558854934475,58.592999999999996,0
397,2.0,16.9,28.0,3.4,1.0,0.0,0.0,0.0,99.0,2,"50, 4, 0, 53, 33, 15, 29, 8, 34, 12, 3, 1, 6, 20, 6, 1",16.65254629992898,60.66968,0
398,2.0,17.2,25.0,4.3,1.0,0.0,0.0,0.0,106.0,2,"49, 9, 0, 40, 30, 16, 17, 7, 46, 10, 3, 1, 5, 12, 2, 1",16.756475916228133,60.914,0
399,2.0,16.7,24.0,4.5,1.0,0.0,0.0,0.0,98.0,2,"35, 12, 0, 42, 23, 21, 18, 6, 49, 6, 1, 6, 4, 11, 4, 2",16.08467971309873,60.362919999999995,0
400,1.0,6.5,79.0,1.8,0.0,8.0,0.0,0.0,75.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0",5.302697953964021,45.35165,0
401,1.0,6.9,72.0,2.2,0.1,6.0,0.0,0.0,84.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 9, 0",5.385273279818393,46.51132,0
402,1.0,8.6,63.0,1.5,1.0,2.0,0.0,0.0,87.0,4,"0, 0, 0, 0, 0, 0, 3, 0, 8, 0, 2",8.03928879062705,49.620819999999995,0
403,1.0,10.4,53.0,1.8,1.0,1.0,0.0,0.0,76.0,4,"26, 0, 0, 6, 17, 0, 5, 4, 23, 1, 3, 2, 1",9.811805971238226,52.601879999999994,0
404,1.0,12.1,50.0,2.3,1.0,1.0,0.0,0.0,75.0,4,"67, 4, 0, 29, 31, 12, 41, 17, 51, 15, 11, 2, 24, 7, 2",11.422811500126969,54.9405,0
405,2.0,13.2,40.0,3.7,1.0,1.0,0.0,0.0,76.0,4,"65, 8, 0, 54, 39, 20, 42, 29, 80, 24, 7, 1, 27, 7, 1",12.037981679944531,56.499199999999995,0
406,2.0,15.3,32.0,3.3,1.0,0.0,0.0,0.0,57.0,4,"52, 5, 0, 39, 42, 9, 21, 20, 49, 18, 2, 3, 4, 21, 7, 2",14.748748946996352,58.96404,0
407,2.0,15.6,25.0,3.6,1.0,0.0,0.0,0.0,46.0,4,"38, 9, 0, 28, 42, 13, 24, 18, 44, 14, 1, 2, 5, 15, 5, 2",15.003942832123474,59.221999999999994,0
408,1.0,7.0,83.0,1.3,0.0,7.0,0.0,1.0,107.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 7, 0",6.468796093704837,45.8529,0
409,1.0,8.5,53.0,3.8,0.8,3.0,0.0,1.0,105.0,5,"1, 0, 0, 0, 0, 0, 1, 0, 15, 0, 4",6.245084488530356,50.065949999999994,0
410,1.0,9.9,27.0,4.1,1.0,0.0,0.0,1.0,101.0,5,"14, 3, 0, 5, 29, 0, 8, 1, 29, 1, 1, 8, 2",7.820407973523111,53.10427,0
411,1.0,7.1,79.0,1.3,0.0,7.0,0.0,0.0,46.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",6.58170152565371,46.306909999999995,0
412,1.0,7.6,77.0,2.6,0.0,7.0,0.0,0.0,40.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",5.891588076440178,47.238479999999996,0
413,1.0,8.5,74.0,1.5,0.0,8.0,0.0,0.0,35.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3",7.925207849501729,48.830099999999995,0
414,1.0,10.5,65.0,2.2,0.7,3.0,0.0,0.0,44.0,1,"16, 0, 0, 1, 7, 1, 5, 1, 20, 0, 1",9.610331556589962,52.266749999999995,0
415,1.0,12.5,56.0,2.4,1.0,2.0,0.0,0.0,45.0,1,"54, 3, 0, 16, 25, 14, 38, 30, 36, 16, 12, 3, 4, 12, 9",11.832378559965282,55.346999999999994,0
