,Hour Category,Temperature,Humidity,Wind Speed,Sunshine,Cloud Level,Season Category,IsHoliday,Dust Density,Weekday,Vector,Feeling Temperature,Discomfort Index,IsRain
572,2.0,25.2,70.0,3.4,0.0,10.0,1.0,1.0,23.0,5,"13, 3, 0, 21, 26, 2, 7, 59, 17, 0, 1, 4, 3, 5",26.724217429416942,74.1656,1
573,2.0,23.3,84.0,3.5,0.0,10.0,1.0,1.0,29.0,5,"18, 8, 0, 42, 25, 1, 13, 102, 12, 3, 1, 5, 3, 4, 1",24.403860371608225,72.53728,1
574,2.0,22.3,91.0,3.1,0.0,10.0,1.0,1.0,32.0,5,"34, 22, 0, 64, 28, 0, 19, 170, 16, 3, 4, 16, 20, 1",23.260572008200022,71.44006999999999,1
575,3.0,20.9,97.0,4.7,0.0,10.0,1.0,1.0,20.0,5,"47, 11, 0, 83, 26, 1, 15, 167, 22, 1, 2, 20, 21, 4",21.261616780375736,69.42827,1
576,3.0,20.5,99.0,4.7,0.0,10.0,1.0,1.0,13.0,5,"25, 16, 0, 69, 22, 1, 15, 149, 43, 3, 2, 7, 4, 7",20.763645037634575,68.84004999999999,1
577,1.0,21.0,99.0,0.9,0.0,10.0,1.0,1.0,10.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0",22.498165246321143,69.73509999999999,1
578,1.0,21.2,100.0,1.2,0.0,10.0,1.0,1.0,9.0,6,"0, 0, 0, 0, 0, 0, 2, 0, 0, 0",22.549652247804687,70.16,1
579,1.0,21.7,100.0,2.1,0.0,10.0,1.0,1.0,23.0,6,"1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1",22.78351906358323,71.06,1
580,1.0,22.0,99.0,1.6,0.0,10.0,1.0,1.0,20.0,6,"2, 0, 0, 0, 1, 0, 7, 0, 7, 0, 1",23.290150012822863,71.5252,1
581,1.0,22.1,99.0,1.0,0.0,10.0,1.0,1.0,9.0,6,"5, 0, 0, 2, 14, 0, 8, 19, 20, 0, 1",23.65472441861432,71.70421,1
582,1.0,22.3,98.0,2.0,0.0,10.0,1.0,1.0,8.0,6,"21, 2, 0, 6, 17, 1, 9, 87, 27, 4, 4, 13",23.512409948878343,71.98446,1
583,2.0,22.5,98.0,1.6999999999999997,0.0,10.0,1.0,1.0,7.0,6,"23, 1, 0, 26, 14, 1, 15, 110, 27, 4, 4, 2, 3, 5",23.831664249637846,72.34049999999999,1
584,2.0,22.7,99.0,1.0,0.0,10.0,1.0,1.0,9.0,6,"20, 4, 0, 28, 28, 0, 12, 104, 22, 3, 1, 6, 8",24.31963785977552,72.77826999999999,1
585,2.0,23.1,96.0,0.7,0.0,10.0,1.0,1.0,20.0,6,"19, 4, 0, 27, 23, 1, 8, 78, 11, 6, 2, 1, 3, 4",24.913444865083573,73.23724,1
586,2.0,22.5,94.0,3.3999999999999995,0.0,10.0,1.0,1.0,11.0,6,"24, 6, 0, 36, 25, 0, 6, 105, 23, 2, 3, 6, 1, 9, 1",23.447890676450978,72.0215,1
587,2.0,21.5,95.0,4.3,0.0,10.0,1.0,1.0,8.0,6,"32, 10, 0, 62, 26, 0, 22, 119, 22, 1, 4, 3, 3, 8, 1",22.07179104229443,70.35075,1
588,3.0,21.1,97.0,3.7,0.0,10.0,1.0,1.0,14.0,6,"30, 3, 0, 80, 37, 0, 12, 134, 29, 1, 3, 7, 2, 21, 1",21.687969389736548,69.78233,1
589,3.0,20.9,97.0,3.0,0.0,10.0,1.0,1.0,16.0,6,"27, 6, 0, 65, 28, 0, 19, 105, 23, 1, 2, 11, 3, 16",21.597626717464262,69.42827,1
590,1.0,21.1,91.0,2.0,0.0,4.0,1.0,0.0,52.0,1,"0, 0, 0, 0, 0, 0, 3, 0, 1, 0",22.11408422497111,69.38699,0
591,1.0,21.5,91.0,0.4,0.0,7.0,1.0,0.0,44.0,1,"0, 0, 0, 0, 0, 0, 1, 0, 1, 0",23.46606184034289,70.07135,0
592,2.0,28.9,63.0,2.7,0.0,10.0,1.0,0.0,79.0,1,"4, 2, 0, 11, 13, 0, 4, 45, 9, 1, 2, 5",31.20919508449456,78.72493,0
593,2.0,28.100000000000005,65.0,2.7999999999999994,0.0,10.0,1.0,0.0,107.0,1,"16, 4, 0, 27, 16, 2, 8, 69, 16, 2, 12, 7, 1",30.253662756273123,77.84835000000001,0
594,1.0,23.9,82.0,0.5,0.0,10.0,1.0,0.0,93.0,2,"0, 0, 0, 0, 0, 0, 2, 0, 2, 0",25.893466919682254,73.33502,0
595,1.0,24.3,86.0,1.4,0.0,9.0,1.0,0.0,82.0,2,"1, 0, 0, 0, 0, 0, 4, 0, 0, 0",25.974943893091293,74.37402,0
596,1.0,25.2,85.0,1.8,0.10000000000000002,6.0,1.0,0.0,93.0,2,"0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2",26.923292806022374,75.7628,0
597,1.0,26.0,81.0,2.1,0.20000000000000004,7.0,1.0,0.0,64.0,2,"0, 0, 0, 0, 2, 0, 4, 1, 3, 0, 2, 1",27.812510792480637,76.62639999999999,0
598,1.0,23.9,94.0,0.5,0.0,8.0,1.0,0.0,53.0,3,"0, 0, 0, 0, 0, 0, 3, 0, 3, 0",25.893466919682254,74.45833999999999,0
599,1.0,24.1,95.0,1.8,0.0,9.0,1.0,0.0,51.0,3,"0, 0, 0, 0, 0, 0, 2, 0, 1, 0",25.651493108842477,74.90205,0
600,1.0,24.3,94.0,1.2,0.0,9.0,1.0,0.0,46.0,3,"0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1",26.029698614315343,75.15458000000001,0
601,1.0,24.9,91.0,2.4,0.0,9.0,1.0,0.0,35.0,3,"0, 0, 0, 0, 5, 0, 6, 0, 3, 0, 3",26.48133768248716,75.88841,0
602,1.0,25.4,89.0,2.4,0.1,9.0,1.0,0.0,38.0,3,"5, 0, 0, 0, 9, 0, 2, 27, 14, 0, 2, 3",27.07202151807272,76.52694,0
603,1.0,27.4,81.0,1.9,0.8,9.0,1.0,0.0,31.0,3,"25, 0, 0, 8, 14, 2, 16, 80, 25, 5, 8, 1, 8",29.460964987101157,78.88306,0
604,2.0,29.1,70.0,3.4,0.2,9.0,1.0,0.0,17.0,3,"6, 2, 0, 5, 17, 0, 3, 34, 4, 2, 1, 1, 1",31.45668940592334,80.0273,1
605,2.0,29.8,67.0,1.6,0.1,8.0,1.0,0.0,40.0,3,"8, 0, 0, 9, 18, 1, 3, 39, 10, 0, 2, 1, 1",32.23050741945027,80.62334,1
606,1.0,25.2,81.0,1.5,0.0,9.0,1.0,0.0,26.0,4,"11, 0, 0, 1, 6, 0, 3, 21, 18, 1, 1, 3",26.976725017429708,75.33688,1
607,2.0,26.3,76.0,1.5,0.0,10.0,1.0,0.0,20.0,4,"10, 2, 0, 13, 10, 3, 13, 85, 37, 4, 5, 9, 4",28.2316153698082,76.52312,1
608,1.0,23.4,87.0,1.6,0.0,7.0,1.0,1.0,29.0,5,"0, 0, 0, 0, 0, 0, 1, 0, 4, 0",24.89482954734573,72.96741999999999,1
609,1.0,23.2,84.0,0.3,0.0,9.0,1.0,1.0,28.0,5,"1, 0, 0, 0, 0, 0, 2, 0, 4, 0",25.34069906398649,72.37312,1
610,1.0,23.7,88.0,1.4,0.0,10.0,1.0,1.0,13.0,5,"1, 0, 0, 0, 0, 0, 5, 0, 1, 0, 1",25.29387888180425,73.56044,1
611,1.0,25.1,85.0,1.4,0.0,10.0,1.0,1.0,34.0,5,"5, 0, 0, 2, 14, 0, 4, 26, 18, 0, 1, 4",26.88303057480735,75.59765,1
612,1.0,26.300000000000004,80.0,2.3,0.3,8.0,1.0,1.0,56.0,5,"18, 3, 0, 2, 17, 3, 14, 97, 24, 1, 1, 3, 9, 14",28.14427968286757,76.99260000000001,1
613,2.0,27.800000000000004,74.0,2.8999999999999995,0.7,6.0,1.0,1.0,37.0,5,"38, 6, 0, 28, 21, 3, 14, 138, 28, 5, 1, 2, 14, 13",29.892228279668174,78.60228000000001,0
614,1.0,24.5,88.0,2.7,0.0,9.0,1.0,1.0,34.0,6,"0, 0, 0, 0, 0, 0, 5, 0, 3, 0",25.964313324120774,74.9054,1
615,1.0,24.1,92.0,2.0,0.0,9.0,1.0,1.0,42.0,6,"0, 0, 0, 0, 0, 0, 4, 0, 3, 0",25.6098985347392,74.61528,1
616,1.0,24.3,92.0,1.8,0.0,10.0,1.0,1.0,32.0,6,"0, 0, 0, 0, 0, 0, 10, 0, 4, 0",25.882729417420634,74.95944,1
617,1.0,24.6,92.0,0.5,0.0,10.0,1.0,1.0,44.0,6,"0, 0, 0, 0, 6, 0, 6, 0, 4, 0, 5",26.633436162384022,75.47568,1
618,1.0,25.0,90.0,0.6,0.0,10.0,1.0,1.0,48.0,6,"5, 2, 0, 3, 15, 0, 7, 17, 18, 0, 5",27.008877724268178,75.955,0
619,1.0,25.399999999999995,90.0,2.6,0.0,10.0,1.0,1.0,54.0,6,"26, 2, 0, 18, 30, 5, 8, 94, 32, 5, 1, 14, 14",27.048381728512567,76.63539999999999,1
620,2.0,25.899999999999995,89.0,2.9,0.0,10.0,1.0,1.0,34.0,6,"29, 2, 0, 41, 34, 2, 21, 121, 33, 3, 3, 19, 6",27.61492817741656,77.37248999999998,1
621,2.0,26.399999999999995,86.0,3.7000000000000006,0.0,10.0,1.0,1.0,17.0,6,"18, 5, 0, 48, 34, 6, 17, 115, 31, 1, 1, 18, 10",28.162011777318526,77.86295999999999,1
622,2.0,32.2,62.0,3.3,0.8,8.0,1.0,0.0,29.0,3,"16, 11, 0, 31, 16, 2, 15, 90, 26, 2, 2, 7, 10, 4, 1",35.20845746648227,83.28036,1
623,3.0,28.0,69.0,2.7,0.1,8.0,1.0,0.0,32.0,3,"24, 12, 0, 70, 31, 12, 24, 145, 35, 4, 1, 16, 10, 6",30.13637836078174,78.2398,1
624,3.0,27.5,70.0,2.5,0.0,8.0,1.0,0.0,27.0,3,"15, 5, 0, 44, 25, 3, 10, 82, 31, 0, 2, 12, 8, 4, 1",29.548579486685696,77.6225,1
625,3.0,30.4,60.0,1.4,0.4,7.0,1.0,1.0,22.0,5,"31, 17, 0, 75, 51, 0, 21, 152, 24, 3, 5, 19, 12, 13, 1",32.89910484117621,80.4016,1
626,2.0,29.399999999999995,68.0,2.1,0.0,9.0,1.0,0.0,34.0,0,"8, 0, 0, 6, 21, 0, 7, 38, 19, 4, 5, 3",31.788922857190204,80.18207999999998,1
627,2.0,24.100000000000005,94.0,4.1,0.0,10.0,1.0,0.0,56.0,0,"4, 1, 0, 7, 24, 0, 2, 43, 9, 2, 1, 2, 2, 6",25.307053280780387,74.80646000000002,1
628,2.0,24.3,91.0,1.5,0.0,10.0,1.0,0.0,50.0,0,"6, 5, 0, 11, 17, 0, 6, 70, 11, 1, 1, 6, 6, 2",25.94999654730185,74.86187000000001,1
629,2.0,24.4,92.0,1.7,0.0,10.0,1.0,0.0,19.0,0,"20, 10, 0, 32, 9, 3, 7, 91, 20, 0, 15, 9, 8",26.019160824435325,75.13152,1
630,3.0,24.800000000000004,88.0,0.8,0.0,10.0,1.0,0.0,15.0,0,"20, 11, 0, 36, 26, 6, 33, 130, 24, 1, 3, 19, 16, 28",26.71299564175387,75.40976,1
631,2.0,33.0,56.0,1.2,0.0,8.0,1.0,0.0,45.0,2,"9, 0, 0, 10, 19, 2, 3, 45, 28, 0",35.79628035258716,83.3172,1
632,2.0,34.5,52.0,1.7,0.7,8.0,1.0,0.0,41.0,2,"7, 0, 0, 12, 24, 1, 2, 37, 10, 1, 1, 1, 2",37.64743209046404,84.5696,1
633,2.0,32.5,60.0,3.2000000000000006,0.0,9.0,1.0,0.0,38.0,2,"7, 4, 0, 30, 17, 1, 10, 64, 13, 2, 2, 1, 2",35.56058275633163,83.35,1
634,2.0,30.2,70.0,3.1,0.0,8.0,1.0,0.0,76.0,2,"21, 6, 0, 59, 21, 1, 18, 80, 23, 2, 5, 1, 8",32.77825313401425,81.6806,1
